node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.11946468095333336,-0.09077704288333331,0.17470750820833333,0.010114938055000003,0.0030851804250000008,-0.22320872517699997,0.03743621222333334,-0.014410480137666666,-0.14987962610500002,-0.0638440066133333,0.18475308093333329,-0.23910725342333336,-0.054281959704666656,-0.11769267763333331,0.03498098459166667,0.14423617991249998,0.009154328337833334,-0.04560118480500001,0.013145445571666659,0.19241397910833333,0.13605967350000003,0.17701928906666664,0.182142264915,-0.10156332304833332,-0.012311333191666666,0.14364462105,-0.18586252848833335,-0.016559396786666656,0.021346218810000005,-0.02812004834166666,-0.09422305778333336,0.08092512558233332,-0.20795569775000006,-0.1448440972783333,-0.10981930244999999,-0.049850891146666666,0.03838982784999999,0.052664612544999996,0.2469925184333334,0.021603036075000005,0.011677966453333332,-0.04855976275499999,-0.022648414184000005,-0.15380668104999998,0.08744198700000001,-0.07156831114500001,0.03008930892166666,-0.11749463096999997,0.07019672949166665,0.15676930819999993,-0.01605259091666667,-0.0013934316943333353,0.07125751696666667,0.21167626215000004,0.10888205918333334,0.13608114885500003,0.05911755365833333,-0.06162236574166667,-0.12607265208333335,0.20175857553333335,0.05988407314499997,-0.12330624307666667,0.03498290183333334,0.0013377281866666665
1,0.11139883848833332,-0.10825722785000001,0.17476329272333327,0.006412942928333331,0.010765090111666672,-0.21878511403333328,0.04378136299083332,0.01784099454266667,-0.16777494962000003,-0.05515567882000001,0.1893540561433333,-0.2507056887300001,-0.06775880050399999,-0.11053924206666667,0.012532913914999999,0.13738071824833334,0.024848058671666666,-0.04197273187833334,0.017875216052833334,0.23321383053333336,0.16486200404833323,0.12533650232166665,0.19619775300009992,-0.10148393592833332,-0.01878490096666666,0.14763924024233335,-0.21017910840000004,-0.027884313926000003,0.013986697674166661,-0.02438979822499999,-0.11685964733333329,0.07115568951916666,-0.20644459719999997,-0.1470973061811667,-0.113899831485,-0.039707841121666684,0.02680546016166667,0.05910407916950001,0.24303969546666673,0.0008300798216666697,0.028651020305,-0.023599710083333333,-0.017273100210000007,-0.1572126851083334,0.11897414531666665,-0.07213489336666669,0.05204075985000001,-0.12342756301833328,0.08473652152833334,0.14846993720000004,-0.005490658780383336,-0.01668480750000001,0.058338083388333344,0.2270865285333333,0.13170032900000006,0.13084517705666668,0.07222849435,-0.050886543099999994,-0.10448282891100001,0.18470697379999995,0.056877563020333324,-0.14155126551166666,0.01393951766666667,-0.008201867506833332
2,0.12754947181666668,-0.11813482738833334,0.12487574180666668,0.026300772324999982,0.018844674423333332,-0.14937698037666663,0.06997071106666668,-0.013651142513333336,-0.192904776465,-0.09398117300333335,0.18025569552166668,-0.24195302980833333,-0.13988027224333338,-0.12795732551666664,0.10274033329333335,0.13266067164183337,0.04468499832666666,-0.022564929167666673,0.0767085647616667,0.17506892645,0.1266273825916667,0.19688487348000003,0.1782745979083334,-0.10388790711666669,-0.008690118017049997,0.0968248840833333,-0.18385595177166666,-0.005604307610000001,0.04274660076666666,-0.001553307623333336,-0.10018468049833329,0.03204711061833335,-0.06593632331666668,-0.09870833170166668,-0.12821724822,-0.08739192347166667,0.03946651938333332,0.009430715739999995,0.14637983182833333,-0.06135780781033333,0.04769377454666665,-0.035811584772166664,-0.0024781837833333337,-0.10604015496833334,0.10466025385000005,-0.08743084593333333,0.100955152645,-0.076709890525,0.044734766096583334,0.1575102757366667,0.04339684694500001,-0.06190054758333333,0.10982606449166667,0.17004193261666664,0.08528600497166666,0.07087348242833334,0.07929017404666666,-0.05883159279999998,-0.06574079732166666,0.23963762534999997,0.04196183763999998,-0.15712962597500002,0.024133127625333324,-0.014059750518333337
3,0.156103087585,-0.12915360689566666,0.14441798214999998,0.013867124701666674,0.04469933093333334,-0.19552109231000003,0.05287747852500001,-0.01827038311,-0.17540813394999996,-0.08342597636666668,0.16082168013833334,-0.24193628115000004,-0.11883425004333331,-0.12490920535333334,0.08289766373716671,0.12779170509333337,0.0675664837,-0.013030201489000004,0.05243741964500002,0.1705883418499999,0.13964958386000006,0.18087228630973337,0.16233994759500006,-0.11229959365999997,-0.03471960111666667,0.093542756675,-0.19415601744666666,-0.07062010272333333,0.011811379386666673,-0.004071266355,-0.1216600112733333,0.046007272256666655,-0.1034529446833333,-0.08062687089333333,-0.1522696953416667,-0.07308919193499999,0.03925043503666667,-0.006283662324999994,0.15690738888266673,-0.03968519998933332,0.03445928541666666,-0.02756588558333333,0.0006133235166666661,-0.11749745421666667,0.07488401865166668,-0.09935664429166666,0.06195196228333334,-0.11323990576666665,0.08810786307666667,0.13888787576499997,0.033888141842666676,-0.06593753548800001,0.07201466973,0.16924839416666665,0.05047591365333334,0.06936888481666664,0.06697075465000002,-0.037958148345,-0.08498973626333334,0.22910330738333332,0.049092917165,-0.14082627994333338,0.004883254235000001,-0.013368459018333341
4,0.11834398024299997,-0.1177975275666667,0.13506575276333335,0.050221094867166666,0.032466664955,-0.157471904305,0.036700116021666666,-0.048087174033333326,-0.15914982626166665,-0.09076323576500005,0.1682689222216667,-0.22796336132499995,-0.17371301758666666,-0.11112988403833331,0.08538187057333335,0.15004050916000006,0.04829858813333335,-0.05451943564333333,0.04648087139499999,0.17467916008999998,0.15989735240833333,0.21052318825000002,0.1883836968633333,-0.11852004899999996,-0.02228619046666667,0.11142844252499998,-0.1889400341499999,-0.02311547637333333,0.04400446978833335,0.019375228325,-0.09474577550000002,0.05064529583333334,-0.07446420408000001,-0.09274217952500001,-0.12842588456166668,-0.09868007340666667,0.05890643451000001,-0.012325221274999998,0.15710191932,-0.01765125270833334,0.01800956961833334,-0.04899120707633333,0.011784186924999997,-0.07430167527000002,0.09918171133833331,-0.061324768093333315,0.08007437456166663,-0.07685679092833335,0.02013714820833334,0.14120954872333333,-0.0048136999333333284,-0.042784820938333336,0.10095581135000004,0.1737995447166667,0.07054331322333336,0.08970675239166666,0.04148653706833332,-0.028180853340000003,-0.054998525566666664,0.2546557051333334,0.053240408300000014,-0.13136149769566666,0.05263337662000002,0.008413803674999998
5,0.15218263382666672,-0.1430693354771667,0.12531427142833337,0.02419432827666668,0.034603126449333325,-0.1740254707,0.027262370983333332,-0.02918316714666665,-0.17131238264999996,-0.080629589495,0.15077976885666663,-0.24870687113333326,-0.14119321857699996,-0.14220168900000005,0.03629052173333334,0.12217081445000004,0.06571263698666667,-0.059834725758333346,0.024837523004999997,0.22032893357166675,0.13509970005000005,0.2012321192,0.1827510117883334,-0.119147204005,-0.032718738500000004,0.09707825256016664,-0.18212704725666665,-0.07199508994833333,0.02058824551666666,0.019726296618333347,-0.10430880379833332,0.07952419117666665,-0.10631441177833335,-0.03895754431833332,-0.11201229320333334,-0.09293409208283328,0.06400366051666667,-0.032793265383333346,0.12401873761666667,-0.010572221594999999,0.003058437610833338,-0.02551690407166668,-0.019498515774999992,-0.08264531320000001,0.09139593558333334,-0.06986754221416665,0.025004423066666667,-0.07891553425666668,0.05242738923166666,0.1327824306333333,0.020568808943333336,-0.043613269824333334,0.08327858224999997,0.18502608049333336,0.06979988446666664,0.1059339253233333,0.05032785768000001,-0.07370583553333333,-0.04487484605166667,0.2246979808906667,0.04237818777833333,-0.15269837274,0.07335460178433334,0.009243125861666665
6,0.10993077558666668,-0.11467163763166667,0.1828755864666667,0.03111530090333334,-0.007281944143333332,-0.19924647956666677,0.04765543428333334,-0.037024922491666674,-0.14162881119166668,-0.12046894163583333,0.15571515984666665,-0.2647419407166666,-0.13449149838833332,-0.11202328785666665,0.02938767731666666,0.15233943653333334,0.007594458745000004,-0.04457483463166668,0.051012234254999976,0.2505345526900001,0.14271598398833338,0.18682138520000002,0.22892597821666663,-0.14442481993333336,-0.032839711433333335,0.13338679270333334,-0.20425590090833345,-0.05026581078883335,0.03878796389433334,-0.02330710692833333,-0.09521997445,0.07366067335,-0.1618425778583334,-0.1146820797666667,-0.08133989185,-0.0924236342766667,0.030435346183333337,0.040597756459999995,0.19523689662833332,-0.014854880988333336,0.05146841177500001,0.007514250016666663,0.020820299033333333,-0.14196373560833328,0.11946971052500001,-0.04790135737666668,0.04529046802833333,-0.059227106518333336,0.019061904841666668,0.12777546794999997,0.029864610516666664,-0.02912384555333333,0.08673141744833335,0.19796509273666674,0.10396859133333332,0.11315733669333336,0.06677021332500001,-0.06196029620666666,-0.09317987968333331,0.21377582009999999,0.04175707512500001,-0.14753712470000002,0.03484765067733332,0.005259687463333333
7,0.13982127457549998,-0.1351492883166667,0.1578061555066667,0.050850700085,0.027217897838333338,-0.2001625159933333,0.046728110706666666,-0.058958983965666664,-0.1653961254,-0.10636973940499997,0.14578185065000002,-0.24138147396666662,-0.11974784983166668,-0.12086894935333334,0.007064374058333328,0.134899150805,0.012033654371166668,-0.0416724978483333,0.009921482796666665,0.24899149010833332,0.13414608072833334,0.20105444794333333,0.22566984646666663,-0.16302156713333332,-0.037644599854999995,0.10436844735,-0.21228162988333338,-0.03496522266000001,0.024094687266666685,-0.017135270516666655,-0.12280241177833333,0.09154624082666668,-0.14578244731666665,-0.10467128429166662,-0.1054217206633333,-0.0901479764,0.03230604695333335,-0.00276859193283333,0.21035937194333337,0.020712971774999995,0.011380002348333335,-0.03268322288999998,0.00021922203333333128,-0.1373602784688334,0.10542386024000001,-0.08464201661000002,0.024731664518333342,-0.07805560596250001,0.05625288871666666,0.11933379351666669,0.016419206616666668,-0.031455409541666667,0.07467544732216666,0.2026349197083333,0.10905096714666666,0.09736985378333333,0.03145971958166668,-0.09660781117833334,-0.08120988295333334,0.18823073881123326,0.0557731390666667,-0.167349734505,0.049365404736666646,-0.011331060143000001
8,0.10817256482333334,-0.10482927703833328,0.17728706096666674,0.01972033368499999,0.006195099632333337,-0.18068711133833332,0.08013343951333333,-0.03238123880666667,-0.1427898255033333,-0.12384481201000001,0.15185577918499998,-0.23943869031666665,-0.12596546106833337,-0.11432283595,0.038023721950000006,0.12647475391166665,0.021230475568333337,-0.05694661566066666,0.04271609219166669,0.21912513512333334,0.14934584406666665,0.18724665259999995,0.21456607884166662,-0.1213703329833333,-0.05191656743733334,0.1401266431283334,-0.19331829283333332,-0.04609801303166665,0.046953506721666684,-0.02327637420233334,-0.09504630585666667,0.052719896475,-0.13728922349366668,-0.10295720712833337,-0.09684622223733334,-0.06259240196666667,0.04710281687333335,0.04097409063,0.18823630065,0.003353526588333335,0.06327611724,-0.002608669983333333,-0.009162992449999996,-0.14887824433333338,0.09620709850333335,-0.07720790201166666,0.040648301850000006,-0.08364071174999999,-0.0058043210466666665,0.11841476210999997,0.012727704372833333,-0.052344214473333324,0.10788405540833333,0.221847446355,0.09027547118999997,0.09220134742000004,0.05625751885666668,-0.08046024621666667,-0.08056527545666671,0.20691912401666673,0.03610757095833333,-0.16938468604999993,0.023263654090000016,0.011759425525333333
9,0.11316866708333331,-0.131549635945,0.1266853144416667,0.06931317483333331,0.0016397632686666686,-0.1745216261116666,0.051221870104166664,-0.03987375099499999,-0.16873447878333334,-0.10747179835000004,0.16727650186666665,-0.22056826686666664,-0.11222191042,-0.12852833082166668,0.025871676090000007,0.1596951606,0.031078969158333334,-0.06881338363158333,0.021493283606666674,0.23824835589016666,0.13270155382833335,0.21462748380000002,0.24128201885000003,-0.14128382498666664,-0.05225718057166666,0.1317189066583333,-0.18570522994999997,-0.09523822601000001,0.039912201126666665,-0.05015176309333334,-0.10874963893333331,0.05845249209566668,-0.13326560706666665,-0.09365315043833332,-0.12873814871,-0.06333154092833333,0.04475908406833332,-0.00983383381666668,0.19308816745000007,0.017282026893333337,0.035338597146666664,-0.02540184285,0.0019492380999999975,-0.14859811503333334,0.09941058757833333,-0.077733989782,0.02727906904833334,-0.10377691676333335,0.05358688249999998,0.11258219056666668,0.01798394341166667,-0.03517264526166667,0.087022012285,0.22868902438333327,0.09338889867549996,0.0871689307,0.03776426879500001,-0.09369351323333336,-0.07341396562333331,0.2072739749225,0.06791412995,-0.1622746819383334,0.037818052655,0.01676929914166667
