node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.13549103812333335,-0.10571476995000004,0.12833374107666665,0.06435456306666668,0.062232112469999996,-0.1999881241266667,0.03805378686,-0.007059716006333334,-0.18245433788666665,-0.053001107330000005,0.09039610715833331,-0.2582549617666667,-0.12548554178333338,-0.1412178194733333,0.013365429037833334,0.11017382215,0.0831522653116667,-0.03932258053333335,0.005867353826666673,0.2197545132933333,0.11364487231166671,0.19712717175,0.2239651308616667,-0.10169174750000001,-0.05427236861666666,0.16760033479000003,-0.19389211255000005,-0.07569962760500001,-0.023810247153333332,-0.03912337271133333,-0.10559629743333333,0.046940154956666674,-0.19504766736666673,-0.09252051300000001,-0.1174490205,-0.06778322274333332,0.04560491211166668,0.015144427486666667,0.19174304739166667,0.022684638511666664,-0.05672747476833333,0.013319177221666662,-0.021579590695,-0.11326747769999998,0.0746179360283333,-0.13499561569166663,0.04991376546783333,-0.12160338768333331,0.0028320881149999986,0.1961810702666667,0.011331641826666667,-0.058467483946666676,0.13938030883499994,0.1789501796333333,0.07229485644999997,0.15426370170333328,0.04247847338333333,-0.07760732285500002,-0.023957412900000006,0.1782340084316667,0.03835761099166667,-0.15723396973000006,-0.014176296114999997,-0.002724709119999999
1,0.15661345337000004,-0.13458016858333333,0.1347565767733334,0.04797933718333335,0.053027277996666664,-0.22128888396500007,0.04316246955999999,-0.031239588691666664,-0.15705910505433335,-0.04644749127666666,0.09758752673000003,-0.2659725127333333,-0.08459984278999998,-0.12360040633833332,0.02261326045,0.1322794187166667,0.09762868453666668,-0.04072653087,0.00975499142383334,0.22301429741333337,0.12377302281833333,0.18365406481666674,0.1898355416,-0.11318998121666662,-0.07208492706666665,0.15289121793333338,-0.20312087223333325,-0.06348255959999997,-0.0035518564937500013,-0.011098148458333333,-0.07668358384949998,0.043855933749999985,-0.21816742617499998,-0.08462524041666668,-0.06903644755666664,-0.06159885187,0.03139280176666667,0.01414261458833333,0.22930146317333333,0.02003186858833333,-0.02670725601416667,0.005847646258333335,-0.04522735215333334,-0.13429790815799997,0.090186362775,-0.12582685703999996,0.04109083797166667,-0.10690018064583333,-0.009211248353333337,0.16017245726666668,0.01167125258833333,-0.053752153488333336,0.15839699436666668,0.16973130857166666,0.11507486276666666,0.17110704451500006,0.054772946523333324,-0.05572597128333336,-0.04101530785833332,0.17447475675000002,0.018097759905,-0.17500249693333333,0.0008083176816666697,-0.0036418448349999992
2,0.08857989844,-0.1234659844483333,0.11301419228500002,0.04565554381333333,0.01723103372500001,-0.15988711321166668,0.010726149066666659,-0.06116435061666666,-0.1889471704083333,-0.067492555455,0.12762333887833335,-0.2639475495033334,-0.09851104757333332,-0.14989390856666668,0.10280947478333337,0.14535645203000006,0.03088652409166666,-0.010709327911666665,0.04040026377833333,0.19955117153333335,0.11220217700666663,0.20631076483333333,0.14355346307500005,-0.12383211286733335,-0.03504270544999999,0.07406080756666665,-0.190325408,-0.03744950851333335,0.03659876956333334,0.02259449666166668,-0.07811327086333333,0.03801894209333333,-0.10786622621000005,-0.04507126750666667,-0.1726284808733333,-0.05648507411166668,-0.03179291083000001,-0.0685044676,0.16531553633266668,0.0032842168554999955,-0.009201522550000002,-0.01427545979666667,-0.02287832748333333,-0.06488177971666667,0.07080933960833337,-0.09431762283166668,0.08413847668833332,-0.034502023815,0.017143916991666664,0.14336669316999995,-0.015499872063333335,-0.07785901667333332,0.11418286153000001,0.1630205359357334,0.03482626542500001,0.051274007260666665,0.041573908300000004,-0.05365942057333335,-0.011200151003333332,0.2439181173316666,0.00022884833783333355,-0.13809977556833333,0.033593374344999996,-0.013415521401666668
3,0.1020971591166667,-0.11667130947833336,0.09534588446666668,0.044337771415850005,0.056366848555166674,-0.17754840125,0.028443942747166665,-0.027257524323333334,-0.179885936305,-0.07526061353333333,0.09391628708333334,-0.2884433054999999,-0.10241771156166668,-0.133782083345,0.13053182788333337,0.14839978114000002,0.08235970566500003,-0.04239840878500001,0.05380613719833332,0.20335078753833324,0.12597575680083337,0.19648916696216664,0.17911952693000002,-0.14181593568833334,-0.020074560308333333,0.07031091711333334,-0.19044014664999998,-0.06604521679999997,0.04006829689333335,0.024263624361666663,-0.08851968054999998,0.07712733441666669,-0.13033134696833334,-0.03296057884833333,-0.14347073156333331,-0.10525986756666664,-0.008693566000000003,-0.055842210725000015,0.1563446512166667,0.021571436378333333,-0.047244770683333326,-0.016158351544000003,-0.025036751916666666,-0.03631669397666667,0.03376077005133334,-0.08859562849416666,0.075674474075,-0.034817516666666666,-0.0058323659799999995,0.19173766916666674,-0.03415891173333333,-0.07783722162583334,0.15573131221166667,0.13715016268333333,0.018949087949999995,0.062433599719999996,0.0006799844366666617,-0.04137903391833333,-0.026645532008333337,0.21454822570666676,0.024767266495,-0.16354280132000001,0.051633742583333316,-0.0012934225433333382
4,0.10686713232999999,-0.10382089486,0.08283774101333335,0.038386911416666676,0.03345239534016667,-0.13549394750000002,0.06981840776666666,-0.022951837666666672,-0.16540018674916662,-0.051727599034999995,0.12336299060000001,-0.2629455501350001,-0.1136969774283333,-0.16320576510999993,0.08394849098333332,0.14032463582666668,0.08107132702833335,-0.04248692503333333,0.016487741932666673,0.17860660914166665,0.098347307275,0.22318284625000004,0.14211166117499996,-0.11991795653333333,-0.07144163781666664,0.09321862141666665,-0.17319831730000004,-0.09680462580000002,0.037182195120000004,0.025151051421666678,-0.0966200247033333,0.06150756148000001,-0.14522462930000005,-0.06761492279166668,-0.15940029037499998,-0.08452844321666667,0.002395515099999999,-0.013420144191666676,0.18118251828166668,0.018916252750833338,-0.020161215439999998,0.006010976946666667,0.01947578875166666,-0.07803801098333334,0.04674038162500001,-0.08952171869500002,0.08059999505000001,-0.06065395611666665,0.006243056441666662,0.15104407629999997,0.012167340068333336,-0.10781914025999999,0.12751158126318332,0.14370935055,0.04707093668283333,0.07578033329999995,0.009683108388333337,-0.02576643261666667,-0.040994586378333336,0.20620666063333337,0.01500311758750001,-0.13268069345,0.011921357881666659,-0.0035725277899999993
5,0.10219920369666664,-0.11443230674499999,0.06592677473333333,0.002805580033333341,0.060519545225833325,-0.18651740086666668,0.06943961227666669,0.0025405461283333317,-0.13922598922999999,-0.06511205320166667,0.10720480211666665,-0.2941767067716667,-0.10171869712066667,-0.13131089370500001,0.07761765746500002,0.16429770568333332,0.09385705999999999,-0.06319763125333334,0.018820075223333333,0.19272988810833333,0.08785478613856665,0.22266676201666666,0.172134653875,-0.11917920955,-0.050258453476666666,0.09409104974833332,-0.20041458556666664,-0.092042560675,0.023159184800000007,-0.023021841640000002,-0.08037035267666665,0.032704796758333335,-0.12207122077833336,-0.05144795171533335,-0.14083768340000002,-0.10694424686666665,-0.005702041599999987,-0.042031208106666676,0.16280255182666667,0.015388586550000005,-0.05523921069,-0.04345546696666667,-0.013195925158333328,-0.07872388320000004,0.04508771026666668,-0.10738040401000003,0.07371911421499999,-0.04348670387166667,-0.009420533516666661,0.17255880298333334,-0.03693197384166667,-0.07754335642833331,0.15556642103833337,0.16826571756666667,0.06301595116666668,0.09805892351333335,-0.010158946216666671,-0.04239065958333332,-0.06745084196666666,0.20782124649999997,0.030575258109999993,-0.11928277889499998,0.028119971033333326,0.008237487138333333
6,0.06769155699666668,-0.10913116056333334,0.07203764175166666,0.048505348541,0.04538850888333334,-0.16747415841666669,0.08884804460533334,0.014560251516666655,-0.16986167108833336,-0.030356282750000005,0.14485326833166665,-0.27411004085,-0.11993446222000002,-0.12901533068333332,0.05342018531,0.15034037982166673,0.08284639593333336,-0.05077036268000002,0.023197240422166667,0.20393843600833328,0.085797605375,0.17836909146333335,0.183772939,-0.10878191066666668,-0.08714877237833331,0.15216359010000005,-0.19976598341666663,-0.050673849505,0.004045463849999999,-0.030294977750000007,-0.12030160836166667,0.04093998888833332,-0.1628890826133333,-0.08850838534099999,-0.15845277143333328,-0.06155536004999998,0.020814786973333332,0.03194475116766666,0.19541840031666663,0.009186676533333339,-0.01893403566,0.003495674862666666,0.012548792913333339,-0.08963531519333337,0.062159046033333346,-0.0907060352833333,0.05482872476666668,-0.10364160906333335,0.019401506466666666,0.16903939073333327,-0.005928113593166671,-0.06257894421666667,0.14273655050833337,0.18558958862050004,0.10011209360000002,0.12209377445000001,0.008774883048999994,-0.06777167540000001,-0.06070516433333332,0.20419826198333332,0.030611292883333325,-0.16863502546666662,0.007102592458833331,-0.010795260616666661
7,0.09149500595166665,-0.10181590351666667,0.07490111513666668,0.014088914966666666,0.05618794393333333,-0.1926609201833334,0.06580246741500001,-0.008475253220000001,-0.15552551096666664,-0.02072243443166667,0.116415653425,-0.2860103577323334,-0.10886270060833332,-0.12388366725666668,0.06962375398333334,0.15956312671833336,0.08508273686833334,-0.028348800566666665,0.008721647429166668,0.20333291652766666,0.09479728860499999,0.18767350045749995,0.20449527484333335,-0.11317005009166671,-0.08129898078166667,0.14488000104000004,-0.20899102613,-0.06452615905999999,0.012235593576666665,-0.030242627268833325,-0.08918444360499997,0.04036297700000001,-0.16952612228333336,-0.07713176111666666,-0.14547975695833332,-0.09953326204666668,0.02661480213950001,0.019199531185416664,0.1713109487166667,-0.025566406983333335,-0.039039692993333326,-0.0014522459766666666,0.005342162668333326,-0.07621774793999997,0.04640489106750002,-0.0885386062,0.04761330771499998,-0.09028619697499998,-0.012840885871333333,0.1703491512833334,-0.004074121433333332,-0.04764391085166666,0.16813616142166668,0.16848553406666672,0.08436558641666671,0.16891506331666664,0.01357028398333333,-0.045960955161666664,-0.057158095016666674,0.20055267954999997,0.012799069734999998,-0.16044504482500005,-0.012713469233333337,-0.025774652996666668
8,0.07611436532000003,-0.08838060870000002,0.07387942655833336,0.043304045160000006,0.019460852675000008,-0.12773842968333335,0.05827145235833332,-0.030109354089999995,-0.16373504423283333,-0.031232358298333332,0.10105314845833334,-0.25676238778333343,-0.11802265600166667,-0.14813926168833333,0.08507491283333334,0.1729230677083334,0.08095791201,-0.027898412965000008,0.05125604548,0.20423880033333333,0.09293398656000004,0.20249079250999988,0.17082220327833336,-0.12066413093399996,-0.08595281995000001,0.12942963175916664,-0.22033447483500002,-0.05890859971166667,0.00042754540666667255,-0.014395137126666674,-0.08406547445000002,0.05117852376333334,-0.16885310579166674,-0.053240362459,-0.150527713795,-0.10402239286500005,0.03048339280499999,0.02759841211666666,0.1976322419555,0.013481352183333333,-0.04043613447850001,0.01357669016,0.0038666710466666657,-0.06416203284500001,0.045583259450000004,-0.07359336377666667,0.06379025002,-0.07425450301666665,0.005617998724999988,0.14061063556383335,-0.002961516183333334,-0.10462840598833335,0.12701847688916665,0.16768887759999998,0.10409201756999995,0.10599302771566664,-0.014076694858333327,-0.04611787153000001,-0.05357973529166667,0.2144726752216668,0.04432843347666666,-0.1424747713622,0.020497388563999987,0.009463970625000014
9,0.0833989196666667,-0.09473364599333335,0.080842891245,0.023197845481666667,0.05366269379999998,-0.15762347150833336,0.06163934028333333,0.005302528463333335,-0.16057846283666677,-0.02143066029166667,0.12698865598333334,-0.2980779336000001,-0.11166221836333334,-0.11592917051666667,0.0812533748976667,0.16985364911666664,0.09444691795333333,-0.020231485524999992,0.026960537993333335,0.22384299507500002,0.11324806919333333,0.20229448201166672,0.1728277823166667,-0.12381715049099998,-0.09282958572333332,0.1392979086466667,-0.20902448743333332,-0.061640485623333324,0.008437655881166664,-0.018793714228333334,-0.10432146798166664,0.047303466686666656,-0.17021497240000005,-0.08557174263333332,-0.13702351484999997,-0.11167063451166663,-0.011175301583333333,-0.017688779260000002,0.15924558693833335,-0.015678400203333324,-0.033258322300000004,0.009439807891666667,-0.012709106600416657,-0.10953535548500001,0.04332917020666668,-0.08787583608333335,0.03869368634866667,-0.07515692876668334,-0.021201052411666664,0.1798593240333334,0.015756727847833326,-0.06199361635333334,0.13922049623333332,0.17797109769000002,0.07559883476666666,0.13029411366666666,-0.00702606812166667,-0.03402118995833332,-0.06404935213033333,0.20636561471500003,0.025511712933333333,-0.14318440761166673,0.0073836964633333295,-0.014019801116666668
